,node,name,date,species,order,family,genus,rank,lon,lat
798,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.277149,59.688795
799,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.030867,59.745043
800,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.61479,59.892239
801,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.596904,59.894361
802,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.602752,59.895861
803,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.722031,59.93218
804,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.886773,59.948366
805,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,11.065825,60.007415
806,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,10.336546,60.22434
807,Physalis,Physalis infinemundi,-52.2,Physalis philadelphica Lam,Solanales,Solanaceae,Physalis,SPECIES,10.336546,60.22434
808,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,24.97392,60.238062
809,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,24.996659,60.239237
810,Physalis,Physalis infinemundi,-52.2,Physalis peruviana L,Solanales,Solanaceae,Physalis,SPECIES,11.368288,61.175849
811,Physalis,Physalis infinemundi,-52.2,Physalis L,Solanales,Solanaceae,Physalis,GENUS,25.667788,62.217816
812,Prunus,Prunus cathybrownae,-49.4,Prunus persica (L.) Batsch,Rosales,Rosaceae,Prunus,SPECIES,167.735,-47.0605
813,Prunus,Prunus cathybrownae,-49.4,Prunus cerasifera Ehrh,Rosales,Rosaceae,Prunus,SPECIES,169.3031,-45.2215
814,Prunus,Prunus cathybrownae,-49.4,Prunus avium (L.) L,Rosales,Rosaceae,Prunus,SPECIES,169.3031,-45.2215
815,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,171.6186,-43.0956
816,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,175.0763,-39.1914
817,Prunus,Prunus cathybrownae,-49.4,Prunus serrulata Lindl,Rosales,Rosaceae,Prunus,SPECIES,176.3393,-38.1757
818,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,176.3583,-37.7259
819,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,176.3579,-37.7248
820,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,176.3574,-37.7245
821,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,138.75,36.25
822,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-120.593056,37.611942
823,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-117.883331,39.25
824,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-119.648613,39.309723
825,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-119.366669,39.583332
826,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-119.349998,39.583332
827,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-107.866997,39.778999
828,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,7.983333,48.799999
829,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,10.166667,50.616669
830,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,10.866667,50.766666
831,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,-121.133331,50.783333
832,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,14.616667,50.933334
833,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,10.066667,50.966667
834,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,14.6,51.433334
835,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,14.7,51.516666
836,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,13.9,51.549999
837,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,14.0,51.549999
838,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,13.766667,51.733334
839,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,83.0,56.0
840,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,83.0,57.0
841,Prunus,Prunus cathybrownae,-49.4,Prunus L,Rosales,Rosaceae,Prunus,GENUS,81.0,59.049999
842,Prunus,Prunus cathybrownae,-49.4,Prunus cerasus L,Rosales,Rosaceae,Prunus,SPECIES,10.95225,59.207848
843,Prunus,Prunus cathybrownae,-49.4,Prunus domestica L,Rosales,Rosaceae,Prunus,SPECIES,5.292293,59.427342
844,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,10.782029,59.868754
845,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,10.483508,59.908666
846,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.251828,60.256992
847,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.278833,60.30197
848,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.284342,60.306727
849,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.387305,60.309995
850,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.363031,60.348832
851,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.297815,60.355272
852,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,5.334046,60.395689
853,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,6.501315,60.451039
854,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,6.4084,60.609126
855,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,7.106173,60.950724
856,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,6.710936,61.905076
857,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,6.94931,62.055878
858,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,6.869184,62.083329
859,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,6.067916,62.344498
860,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,10.445353,63.450406
861,Prunus,Prunus cathybrownae,-49.4,Prunus padus L,Rosales,Rosaceae,Prunus,SPECIES,14.463886,67.278069
862,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,32.125,-28.375
863,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,134.48944,-25.735
864,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,57.583333,-20.3
865,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-56.087017,-19.588499
866,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-149.831,-17.5227
867,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,35.147543,-16.276491
868,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-56.611519,-13.498476
869,Anacardium,Anacardium germanicum,-47.8,Anacardium spruceanum Benth. ex Engl,Sapindales,Anacardiaceae,Anacardium,SPECIES,-53.08982,-10.773109
870,Anacardium,Anacardium germanicum,-47.8,Anacardium giganteum Hancock ex Engl,Sapindales,Anacardiaceae,Anacardium,SPECIES,-53.08982,-10.773109
871,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-56.097115,-9.877921
872,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-55.931152,-9.597601
873,Anacardium,Anacardium germanicum,-47.8,Anacardium giganteum Hancock ex Engl,Sapindales,Anacardiaceae,Anacardium,SPECIES,-55.931152,-9.597601
874,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,147.508333,-9.425
875,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,147.575,-9.091667
876,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,146.666667,-7.266667
877,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,146.7,-7.25
878,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,146.675,-7.175
879,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,146.875,-7.175
880,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,146.666667,-7.166667
881,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,147.0,-6.75
882,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,147.0,-6.666667
883,Meliaceae,Toona sulcata,-47.8,Toona sureni (Blume) Merr,Sapindales,Meliaceae,Toona,SPECIES,145.583333,-6.5
884,Anacardium,Anacardium germanicum,-47.8,Anacardium L,Sapindales,Anacardiaceae,Anacardium,GENUS,-80.160004,-5.0272
885,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,55.393196,-4.621212
886,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,138.5,-4.0
887,Meliaceae,Toona sulcata,-47.8,Toona inodora (Hassk.) Reid & Chandler,Sapindales,Meliaceae,Toona,SPECIES,117.30056,-2.23028
888,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,133.016667,-0.833333
889,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,134.0,-0.833333
890,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,103.730499,1.337343
891,Anacardium,Anacardium germanicum,-47.8,Anacardium fruticosum J.D.Mitch. & S.A.Mori,Sapindales,Anacardiaceae,Anacardium,SPECIES,-60.7844,5.55933
892,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,6.736541,5.561365
893,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,6.738524,5.567082
894,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,6.738185,5.569101
895,Anacardium,Anacardium germanicum,-47.8,Anacardium fruticosum J.D.Mitch. & S.A.Mori,Sapindales,Anacardiaceae,Anacardium,SPECIES,-60.7965,5.57364
896,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-54.014311,5.713241
897,Anacardium,Anacardium germanicum,-47.8,Anacardium fruticosum J.D.Mitch. & S.A.Mori,Sapindales,Anacardiaceae,Anacardium,SPECIES,-60.2637,5.77697
898,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,79.910263,7.205685
899,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,80.640945,7.299712
900,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,99.033333,7.608333
901,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,98.815,8.043333
902,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-83.602524,8.797547
903,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-83.855904,9.246078
904,Meliaceae,Toona sulcata,-47.8,Toona ciliata subsp. ciliata,Sapindales,Meliaceae,Toona,SUBSPECIES,-84.05,9.88
905,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-61.626778,10.234646
906,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-84.892044,10.511442
907,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-61.396236,10.66259
908,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,106.681931,10.82903
909,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,99.271683,11.138454
910,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,107.458,11.4203
911,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-16.654222,13.19236
912,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-16.649094,13.393126
913,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-16.702743,13.460071
914,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-16.69835,13.464244
915,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-16.696987,13.472602
916,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-61.0,14.666667
917,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,74.0124,15.4295
918,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-88.684767,17.217668
919,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-77.319014,18.151419
920,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,96.50694,21.15444
921,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,109.49222,24.32306
922,Meliaceae,Toona sulcata,-47.8,Toona ciliata M.Roem,Sapindales,Meliaceae,Toona,SPECIES,83.93861,28.25306
923,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,133.536753,33.561003
924,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,103.89167,36.52
925,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,138.17114,36.52775
926,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,138.16183,36.66956
927,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,138.03366,36.70014
928,Anacardium,Anacardium germanicum,-47.8,Anacardium occidentale L,Sapindales,Anacardiaceae,Anacardium,SPECIES,-77.0155,38.816
929,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,-76.9731,38.9089
930,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,140.49759,39.15461
931,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,140.20972,39.38911
932,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,140.26509,39.57256
933,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,5.0495,47.24718
934,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,5.0292,47.3161
935,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,5.05294,47.33718
936,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,4.92055,47.33944
937,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,6.135878,49.607957
938,Meliaceae,Toona sulcata,-47.8,Toona (Endl.) M.Roem,Sapindales,Meliaceae,Toona,GENUS,-0.65,50.783333
939,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,7.542286,51.515259
940,Meliaceae,Toona sulcata,-47.8,Toona sinensis (A.Juss.) M.Roem,Sapindales,Meliaceae,Toona,SPECIES,7.950153,51.616657
941,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia yunnanensis W.C.Cheng & C.D.Chu,Huerteales,Tapisciaceae,Tapiscia,SPECIES,99.92854,24.580446
942,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,113.217309,25.22845
943,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia yunnanensis W.C.Cheng & C.D.Chu,Huerteales,Tapisciaceae,Tapiscia,SPECIES,98.685,25.706667
944,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia yunnanensis W.C.Cheng & C.D.Chu,Huerteales,Tapisciaceae,Tapiscia,SPECIES,98.696389,25.739444
945,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,111.009947,25.897942
946,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia yunnanensis W.C.Cheng & C.D.Chu,Huerteales,Tapisciaceae,Tapiscia,SPECIES,98.575256,26.122698
947,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,103.676251,28.685449
948,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,110.234088,28.812239
949,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,106.266667,29.3
950,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,103.398589,29.496119
951,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,103.231884,29.73797
952,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,119.366283,30.196022
953,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,119.436458,30.353794
954,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,108.313898,30.705636
955,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,104.088668,30.710589
956,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,112.261267,30.973316
957,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,103.612264,30.996299
958,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,110.340757,31.042327
959,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia Oliv,Huerteales,Tapisciaceae,Tapiscia,GENUS,-120.431622,44.923222
960,Tapisciaceae,Tapiscia occidentalis,-37.8,Staphyleaceae,Crossosomatales,Staphyleaceae,,FAMILY,-120.431622,44.923222
961,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia Oliv,Huerteales,Tapisciaceae,Tapiscia,GENUS,-120.426109,44.943333
962,Tapisciaceae,Tapiscia occidentalis,-37.8,Tapiscia sinensis Oliv,Huerteales,Tapisciaceae,Tapiscia,SPECIES,-123.25081,49.25408
963,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,152.464706,-31.700564
964,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,152.464705,-31.700562
965,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,152.576636,-31.690202
966,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,152.587383,-30.640545
967,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.269705,-28.176408
968,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.2529,-28.16331
969,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.310035,-28.072279
970,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.284394,-28.026955
971,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.052392,-27.999558
972,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.096966,-27.976318
973,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.051811,-27.972259
974,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.184407,-27.867059
975,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.082046,-27.84633
976,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,153.014824,-27.822888
977,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,152.75,-27.316667
978,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,152.689077,-27.167634
979,Lepidozamia,Lepidozamia foveolata,-33.9,Macrozamia denisonii C.Moore & F.Muell,Cycadales,Zamiaceae,Lepidozamia,SPECIES,135.0,-25.0
980,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,146.11567,-17.969627
981,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,146.008223,-17.846646
982,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,146.0,-17.6
983,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,145.2025,-16.460833
984,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,145.515248,-16.304383
985,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,145.417183,-16.159106
986,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia hopei Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,145.435638,-16.123665
987,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,-82.55,27.3333
988,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,-82.40779,29.61244
989,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,-117.16666,32.66666
990,Lepidozamia,Lepidozamia foveolata,-33.9,Lepidozamia peroffskyana Regel,Cycadales,Zamiaceae,Lepidozamia,SPECIES,-25.670897,37.748833
